Date,Open,High,Low,Close,Adj Close,Volume
2017-09-25,11.110000,11.150000,10.940000,11.010000,11.010000,14499000
2017-09-26,11.030000,11.150000,10.990000,11.000000,11.000000,21931200
2017-09-27,11.050000,11.100000,10.800000,10.840000,10.840000,35806200
2017-09-28,10.860000,10.900000,10.780000,10.820000,10.820000,16677300
2017-09-29,10.880000,11.070000,10.860000,11.030000,11.030000,16327500
2017-10-02,11.010000,11.020000,10.910000,10.960000,10.960000,14243700
2017-10-03,10.990000,11.390000,10.970000,11.390000,11.390000,15622700
2017-10-04,11.400000,11.400000,11.180000,11.310000,11.310000,11747700
2017-10-05,11.350000,11.570000,11.350000,11.380000,11.380000,17638900
2017-10-06,11.350000,11.350000,11.220000,11.330000,11.330000,10973000
2017-10-09,11.340000,11.340000,11.100000,11.160000,11.160000,11143600
2017-10-10,11.270000,11.410000,11.230000,11.390000,11.390000,12103800
2017-10-11,11.350000,11.420000,11.270000,11.360000,11.360000,14862100
2017-10-12,11.360000,11.360000,11.360000,11.360000,11.360000,0
2017-10-13,11.400000,11.460000,11.240000,11.350000,11.350000,15624500
2017-10-16,11.380000,11.400000,11.210000,11.300000,11.300000,9286700
2017-10-17,11.300000,11.300000,11.160000,11.170000,11.170000,9478100
2017-10-18,11.190000,11.280000,11.140000,11.220000,11.220000,18859700
2017-10-19,11.200000,11.200000,11.010000,11.150000,11.150000,10703600
2017-10-20,11.180000,11.210000,11.090000,11.150000,11.150000,6279700
2017-10-23,11.150000,11.160000,10.870000,10.890000,10.890000,12542000
