,TimeDolarReal,ReturnsDolarReal
174,2013-06-03,0.006951321965008805
175,2013-06-04,0.0020573252685970322
176,2013-06-05,-0.00693698586835656
177,2013-06-06,0.0004232207159170498
178,2013-06-07,0.0032856166614615434
179,2013-06-10,0.0011708232223809345
180,2013-06-11,0.0029444089227255166
181,2013-06-12,0.0019581338719758534
182,2013-06-13,-0.0005124740963330376
183,2013-06-14,-0.003127117434769122
184,2013-06-17,0.008564565477841346
185,2013-06-18,0.0029618681408520864
186,2013-06-19,0.004748412674640878
187,2013-06-20,0.04108871146617965
188,2013-06-21,0.0011029007404498303
189,2013-06-24,-0.008901938809267929
190,2013-06-25,-0.01217398555816085
191,2013-06-26,-0.00963786560337987
192,2013-06-27,-0.005928240262975781
193,2013-06-28,0.009604297864256872
194,2013-07-01,0.009243668569059671
195,2013-07-02,0.005148304600180009
196,2013-07-03,0.009466106282908338
197,2013-07-04,
198,2013-07-05,
199,2013-07-08,-0.001326260141353508
200,2013-07-09,0.000663349941405933
201,2013-07-10,0.00493915274690071
202,2013-07-11,-0.002731158915437515
203,2013-07-12,0.0003087304587118256
204,2013-07-15,-0.010060580789886031
205,2013-07-16,-0.0004900978065977002
206,2013-07-17,-0.005541418300432421
207,2013-07-18,-0.0014799204441083846
208,2013-07-19,0.002823404748290015
209,2013-07-22,-0.0012538625081008892
210,2013-07-23,-0.004716036497953158
211,2013-07-24,0.007892417649752237
212,2013-07-25,0.00880514427236545
213,2013-07-26,-0.0027044418070769627
214,2013-07-29,0.0035453172521668908
215,2013-07-30,0.005514517117883422
216,2013-07-31,0.011243200877828152
217,2013-08-01,-0.00030456632167041864
218,2013-08-02,-0.004579661259024537
219,2013-08-05,0.006145015087661743
220,2013-08-06,-0.004005229559755685
221,2013-08-07,0.002657432568700324
222,2013-08-08,-0.010364599813638242
223,2013-08-09,-0.0016718733270861819
224,2013-08-12,0.0008802817469848456
225,2013-08-13,0.014543963918083658
226,2013-08-14,0.0029008744608123305
227,2013-08-15,0.012331778076527522
228,2013-08-16,0.007148662416349594
229,2013-08-19,0.018317531022381428
230,2013-08-20,-0.0025844116093833858
231,2013-08-21,0.011082400445387441
232,2013-08-22,0.009776212592096045
233,2013-08-23,-0.03261406979233139
234,2013-08-26,0.007531011465379045
235,2013-08-27,0.002804346479263864
236,2013-08-28,-0.02655641736143266
237,2013-08-29,0.011692046998081684
238,2013-08-30,0.010004093481098209
239,2013-09-02,
240,2013-09-03,
241,2013-09-04,-0.012414127251568985
242,2013-09-05,-0.013000525216696146
243,2013-09-06,-0.014393728082191637
244,2013-09-09,-0.0044202352107841625
245,2013-09-10,0.005729421520403344
246,2013-09-11,-0.002008120463530716
247,2013-09-12,-0.007368454391096346
248,2013-09-13,0.004786904465846176
249,2013-09-16,-0.004170788616580379
250,2013-09-17,-0.007950571915764537
251,2013-09-18,-0.0053803015579986235
252,2013-09-19,-0.016271484489745136
253,2013-09-20,-0.0009067416860997213
254,2013-09-23,-0.002270457791257563
255,2013-09-24,-0.0008641273988539977
256,2013-09-25,0.010995834674529581
257,2013-09-26,0.0071299151845173325
258,2013-09-27,0.008763986072056307
259,2013-09-30,-0.017154765115243498
260,2013-10-01,0.0021155455417897207
261,2013-10-02,-0.009441916951953622
262,2013-10-03,0.002493371194510985
263,2013-10-04,-0.003674223361884388
264,2013-10-07,0.000999273338965767
265,2013-10-08,-0.0004995118510873198
266,2013-10-09,0.0029027596579614956
267,2013-10-10,-0.0141852819900955
268,2013-10-11,0.0035308990025523235
269,2013-10-14,
270,2013-10-15,
271,2013-10-16,-0.00913880633441666
272,2013-10-17,0.002223149449751105
273,2013-10-18,0.0006937218453720861
274,2013-10-21,0.004520511411318373
275,2013-10-22,-0.002534505170020629
276,2013-10-23,0.006072055088464645
277,2013-10-24,0.006536717901999167
278,2013-10-25,-0.0035601845080525107
279,2013-10-28,-0.0019222853646908566
280,2013-10-29,-0.0019718897545799585
281,2013-10-30,0.0034368231789869697
282,2013-10-31,0.01700914121426733
283,2013-11-01,0.015618345143907697
284,2013-11-04,-0.007109561161707689
285,2013-11-05,0.018774709395353972
286,2013-11-06,0.0006562397698047784
287,2013-11-07,0.00566944388186863
288,2013-11-08,0.008918580199726023
289,2013-11-11,
290,2013-11-12,
291,2013-11-13,-0.0018899537432695013
292,2013-11-14,-0.00129065583223531
293,2013-11-15,-0.003838776307165781
294,2013-11-18,-0.018977557215616003
295,2013-11-19,-0.0014103753054089951
296,2013-11-20,0.0014103753054089951
297,2013-11-21,0.01638127708998416
298,2013-11-22,-0.007480247108287874
299,2013-11-25,-0.0003492839714168694
300,2013-11-26,0.0034873618604156498
301,2013-11-27,0.004342169219289094
302,2013-11-28,
303,2013-11-29,
304,2013-12-02,0.007893374316370938
305,2013-12-03,0.0056787032291727435
306,2013-12-04,0.005058179727352563
307,2013-12-05,-0.006919274926580288
308,2013-12-06,-0.0120108773853006
309,2013-12-09,-0.006059973417782416
310,2013-12-10,-0.003930635905306401
311,2013-12-11,0.008704325220000864
312,2013-12-12,0.003511931315259953
313,2013-12-13,-0.000855432045321014
314,2013-12-16,-0.0066545270788817
315,2013-12-17,-0.001465643852328502
316,2013-12-18,0.012049113463972194
317,2013-12-19,0.003106583769576954
318,2013-12-20,0.008714836440425255
319,2013-12-23,-0.0023615749178157452
320,2013-12-24,-0.004867219427675318
321,2013-12-25,
322,2013-12-26,
323,2013-12-27,-0.00033997705482369245
324,2013-12-30,-0.00012752120057246685
325,2013-12-31,0.003564461042928735
326,2014-01-01,
327,2014-01-02,
328,2014-01-03,-0.007691380975560658
329,2014-01-06,-0.0036573871562570748
330,2014-01-07,-0.0005055185885730618
331,2014-01-08,0.00634256037815395
332,2014-01-09,0.005595004157075034
333,2014-01-10,-0.015610236835786773
334,2014-01-13,-0.004450574263708429
335,2014-01-14,0.0007219143783387949
336,2014-01-15,-0.0024225950603562474
337,2014-01-16,0.007672617703771478
338,2014-01-17,-0.0055472183914579976
339,2014-01-20,
340,2014-01-21,
341,2014-01-22,0.005025454525949713
342,2014-01-23,0.006549966734955559
343,2014-01-24,0.004717876107944385
344,2014-01-27,0.007345498136880568
345,2014-01-28,0.0031787340737812197
346,2014-01-29,0.004072152553523223
347,2014-01-30,-0.009403294428774744
348,2014-01-31,-0.0007046778463171144
349,2014-02-03,0.010600441608309974
350,2014-02-04,-0.012925251688936212
351,2014-02-05,-0.0037476621002399124
352,2014-02-06,-0.004683457586538764
353,2014-02-07,-0.0015940269326000234
354,2014-02-10,0.004398373411863887
355,2014-02-11,0.006582260059178835
356,2014-02-12,0.0015766329711895954
357,2014-02-13,0.0005802387430697831
358,2014-02-14,-0.011501564469348358
359,2014-02-17,
360,2014-02-18,
361,2014-02-19,-0.00029290541456772345
362,2014-02-20,-0.007645811066148922
363,2014-02-21,-0.006260860588278461
364,2014-02-24,-0.011309199804039216
365,2014-02-25,0.0016295728122607267
366,2014-02-26,0.00670469917086336
367,2014-02-27,-0.007690702294494756
368,2014-02-28,0.000257311949271144
369,2014-03-03,0.00385175516862557
370,2014-03-04,-0.00021359762560657636
371,2014-03-05,-0.005354822485430399
372,2014-03-06,-0.009928424817603476
373,2014-03-07,0.014300110161715618
374,2014-03-10,0.0024347020975556966
375,2014-03-11,0.002343667845967179
376,2014-03-12,0.005179159140235479
377,2014-03-13,-0.00241643291162863
378,2014-03-14,0.0010181572235402614
379,2014-03-17,-0.0022073190047164903
380,2014-03-18,-0.004984354366704635
381,2014-03-19,-0.004494389587839209
382,2014-03-20,0.0012433279914183526
383,2014-03-21,-0.005327159567199202
384,2014-03-24,0.00021535479786050082
385,2014-03-25,-0.005527739071058191
386,2014-03-26,-0.0013867223577742616
387,2014-03-27,-0.01701294013422039
388,2014-03-28,-0.0019426912375019034
389,2014-03-31,-0.003320129657379378
390,2014-04-01,0.003275933692463706
391,2014-04-02,0.0034414329134118127
392,2014-04-03,0.004000093247717884
393,2014-04-04,-0.01734633520061246
394,2014-04-07,-0.008697266335721321
395,2014-04-08,-0.012186157281986798
396,2014-04-09,0.009706612247656898
397,2014-04-10,-0.009068711829616327
398,2014-04-11,0.005496391224898978
399,2014-04-14,0.0009508501769126543
400,2014-04-15,0.011653413019007575
401,2014-04-16,0.0
402,2014-04-17,0.005931823918286949
403,2014-04-18,-0.005261058102192573
404,2014-04-21,-0.000447127215139842
405,2014-04-22,0.0029027596579613846
406,2014-04-23,-0.0023662309855182473
407,2014-04-24,-0.0063224657394870265
408,2014-04-25,0.005651759908267495
409,2014-04-28,-0.002104462683680919
410,2014-04-29,-0.004717519700375594
411,2014-04-30,0.006956159542832907
412,2014-05-01,-0.0011186934828165684
413,2014-05-02,-0.0070992390181900955
414,2014-05-05,0.006606617140295423
415,2014-05-06,-0.0020626885031892472
416,2014-05-07,-0.0021119332031434013
417,2014-05-08,-0.008265816388606462
418,2014-05-09,0.0046156016598964955
419,2014-05-12,0.0018042404533579193
420,2014-05-13,-0.004290398361799341
421,2014-05-14,-0.0023562474085022656
422,2014-05-15,0.009346917438048385
423,2014-05-16,-0.006085897291959186
424,2014-05-19,-0.003397127035576264
425,2014-05-20,0.0027186242389932724
426,2014-05-21,-0.0011318620336834284
427,2014-05-22,0.004745235432197292
428,2014-05-23,-0.0011729148274799428
429,2014-05-26,
430,2014-05-27,
431,2014-05-28,0.0007596237993456878
432,2014-05-29,-0.008973498836124971
433,2014-05-30,0.0079456346918233
434,2014-06-02,0.014206676231115822
435,2014-06-03,0.0004407227925016244
436,2014-06-04,0.00663141140332657
437,2014-06-05,-0.009941576623781034
438,2014-06-06,-0.0088364510056399
439,2014-06-09,-0.005770149975044547
440,2014-06-10,-0.0009424859885774906
441,2014-06-11,0.0011219064609346852
442,2014-06-12,0.0006277182647940194
443,2014-06-13,-0.00022413986421299104
444,2014-06-16,0.0015231613015586065
445,2014-06-17,0.009888722006827333
446,2014-06-18,-0.001552554263109296
447,2014-06-19,4.439216035168059e-05
448,2014-06-20,-0.00744094149895802
449,2014-06-23,-0.008308120091255367
450,2014-06-24,0.0012168467148123696
451,2014-06-25,-0.005827232751380751
452,2014-06-26,-0.0007704684375791082
453,2014-06-27,-0.003724737442806325
454,2014-06-30,0.002545224535562385
455,2014-07-01,-0.0006811216065345516
456,2014-07-02,0.006970877404098852
457,2014-07-03,-0.0002706848342792778
458,2014-07-04,
459,2014-07-07,
460,2014-07-08,-0.002616975729882065
461,2014-07-09,-0.00022592232886464725
462,2014-07-10,0.00423882308560275
463,2014-07-11,-0.0010354997210978434
464,2014-07-14,-0.002932222694129627
465,2014-07-15,0.004597502013190757
466,2014-07-16,-8.994423463515311e-05
467,2014-07-17,0.009444800631404293
468,2014-07-18,-0.005360506001523602
469,2014-07-21,-0.005929936514168621
470,2014-07-22,-0.005602761809726964
471,2014-07-23,0.005152088044831915
472,2014-07-24,-0.0005410767559185237
473,2014-07-25,0.005128447067303865
474,2014-07-28,0.0005383097205174936
475,2014-07-29,-0.0003588409476021903
476,2014-07-30,0.010842753974206865
477,2014-07-31,0.0072077961345659025
478,2014-08-01,-0.0009698039111434298
479,2014-08-04,-0.003667296720321511
480,2014-08-05,0.00789228320056301
481,2014-08-06,-0.0007029259581236014
482,2014-08-07,0.0056970222887576805
483,2014-08-08,0.003315595045083164
484,2014-08-11,-0.009628083128975562
485,2014-08-12,-4.397634073594059e-05
486,2014-08-13,0.0010109668780439174
487,2014-08-14,-0.002331157177166032
488,2014-08-15,0.001188249672212871
489,2014-08-18,-0.006220928491501798
490,2014-08-19,-0.0017718720028837565
491,2014-08-20,-0.0007983678238308034
492,2014-08-21,0.0007983678238308034
493,2014-08-22,0.010101764369205957
494,2014-08-25,0.001710264192175015
495,2014-08-26,-0.004303159358197695
496,2014-08-27,-0.005781255758805615
497,2014-08-28,-0.0032361770457619565
498,2014-08-29,-0.006235822620982656
499,2014-09-01,
500,2014-09-02,
501,2014-09-03,-0.00914756161152952
502,2014-09-04,0.004070956480022092
503,2014-09-05,0.001828765647166275
504,2014-09-08,0.0025813357161384998
505,2014-09-09,0.014430010110398128
506,2014-09-10,0.005722913765083826
507,2014-09-11,-0.0032287649673640173
508,2014-09-12,0.018145702826867893
509,2014-09-15,0.006416859800683072
510,2014-09-16,-0.009597742812822996
511,2014-09-17,0.009896193005833331
512,2014-09-18,0.006119866104243532
513,2014-09-19,0.006124752509108378
514,2014-09-22,0.004831028740943322
515,2014-09-23,0.009924605043000745
516,2014-09-24,-0.0032417633643107013
517,2014-09-25,0.0065144107061752
518,2014-09-26,0.0026434280809465305
519,2014-09-29,0.008829444847757828
520,2014-09-30,0.001062482221645178
521,2014-10-01,0.010644016802960676
522,2014-10-02,0.005440600197525791
523,2014-10-03,-0.00044220217399648654
524,2014-10-06,-0.032031498977025286
525,2014-10-07,-0.007710459771949396
526,2014-10-08,0.015485519617831067
527,2014-10-09,-0.014607281056896793
528,2014-10-10,0.007247313990210169
529,2014-10-13,
530,2014-10-14,
531,2014-10-15,0.01862020033182865
532,2014-10-16,0.014205998546829801
533,2014-10-17,-0.01687425406557652
534,2014-10-20,0.009287549116144378
535,2014-10-21,0.0053612898004777865
536,2014-10-22,0.0009716993355357584
537,2014-10-23,0.01278666396082584
538,2014-10-24,-0.014974316753574524
539,2014-10-27,0.030829419192857532
540,2014-10-28,-0.028884602729616904
541,2014-10-29,-0.014514871374225136
542,2014-10-30,-0.012023199351607228
543,2014-10-31,0.019633087969985752
544,2014-11-03,0.01733411752992986
545,2014-11-04,0.008535810272270905
546,2014-11-05,-0.004298685173865335
547,2014-11-06,0.018613091935497983
548,2014-11-07,0.006400521401767945
549,2014-11-10,-0.01185761442534028
550,2014-11-11,
551,2014-11-12,
552,2014-11-13,0.01657045188614814
553,2014-11-14,0.0041576900052907595
554,2014-11-17,-0.0005379856410739903
555,2014-11-18,-0.002385993050361246
556,2014-11-19,-0.008124150065011548
557,2014-11-20,-0.0010104544017800476
558,2014-11-21,-0.018483799066757123
559,2014-11-24,0.009107997906105059
560,2014-11-25,-0.007010938954120749
561,2014-11-26,-0.011688599660666599
562,2014-11-27,
563,2014-11-28,
564,2014-12-01,-0.003895602900830575
565,2014-12-02,0.004556348790349829
566,2014-12-03,-0.0073314683184214635
567,2014-12-04,0.009039609577725094
568,2014-12-05,0.00884329294231867
569,2014-12-08,0.005062136902799774
570,2014-12-09,-0.007718487716957045
571,2014-12-10,0.006340444320195093
572,2014-12-11,0.012901931551345114
573,2014-12-12,0.010345244150501864
574,2014-12-15,0.007345708590460132
575,2014-12-16,0.014348401003654643
576,2014-12-17,-0.01460849352374538
577,2014-12-18,-0.017090589134958867
578,2014-12-19,0.003170292510389139
579,2014-12-22,-0.0002261164509350655
580,2014-12-23,0.01733715521785051
581,2014-12-24,-0.0017054095261540558
582,2014-12-25,
583,2014-12-26,
584,2014-12-29,
585,2014-12-30,-0.01377427104633333
586,2014-12-31,-0.0015798980114456462
587,2015-01-01,
588,2015-01-02,
589,2015-01-05,0.011686553533101218
590,2015-01-06,-0.009982218181678104
591,2015-01-07,-0.0004813656064658334
592,2015-01-08,-0.013610725635366694
593,2015-01-09,-0.009809548572731752
594,2015-01-12,0.011235226010880894
595,2015-01-13,-0.011576516471333398
596,2015-01-14,-0.008417333695684204
597,2015-01-15,0.006823102953778748
598,2015-01-16,-0.003767916311511854
599,2015-01-19,
600,2015-01-20,
601,2015-01-21,-0.006368715176942041
602,2015-01-22,-0.013094364448530182
603,2015-01-23,0.006258645475679558
604,2015-01-26,0.0005811138178060116
605,2015-01-27,-0.003219740159558504
606,2015-01-28,0.0034133697467643165
607,2015-01-29,0.011090259611326814
608,2015-01-30,0.02757180471269205
609,2015-02-02,0.00901190990345857
610,2015-02-03,-0.002587706149913105
611,2015-02-04,0.014223213368364296
612,2015-02-05,-0.0035460381890710657
613,2015-02-06,0.013639799001968766
614,2015-02-09,0.006876343405563645
615,2015-02-10,0.015380536747337192
616,2015-02-11,0.014729872830641755
617,2015-02-12,-0.01752490021234543
618,2015-02-13,0.0016991756008635228
619,2015-02-16,
620,2015-02-17,
621,2015-02-18,0.006237136346255223
622,2015-02-19,0.003891669387047436
623,2015-02-20,0.006800256367145208
624,2015-02-23,-0.0029585305511468096
625,2015-02-24,-0.007909052601308586
626,2015-02-25,0.006792981056887637
627,2015-02-26,0.005220853458502317
628,2015-02-27,-0.006547808292314938
629,2015-03-02,0.005123479830713373
630,2015-03-03,0.0069978807016313205
631,2015-03-04,0.02801551570830285
632,2015-03-05,0.0057237692039164845
633,2015-03-06,0.021136152233818706
634,2015-03-09,0.013438270262154939
635,2015-03-10,0.00828414704215219
636,2015-03-11,-0.012613997415300338
637,2015-03-12,0.011782263522182701
638,2015-03-13,0.04254227927105014
639,2015-03-16,-0.01237498240743129
640,2015-03-17,0.013202733577522885
641,2015-03-18,0.003517952816752601
642,2015-03-19,0.0056031085412793225
643,2015-03-20,-0.0222616927774848
644,2015-03-23,-0.019122240293631743
645,2015-03-24,-0.0019642014868825886
646,2015-03-25,0.0023755613534537368
647,2015-03-26,0.005017603660206538
648,2015-03-27,0.02006923076952849
649,2015-03-30,0.003172796722636262
650,2015-03-31,-0.02088394367793489
651,2015-04-01,-0.009339080340261985
652,2015-04-02,-0.005530846902690678
653,2015-04-03,-0.005529555584790735
654,2015-04-06,-0.007689746873933867
655,2015-04-07,0.0046402300254801965
656,2015-04-08,-0.008166999895230509
657,2015-04-09,-0.016569818783934265
658,2015-04-10,0.014363315195477622
659,2015-04-13,0.012043864605734589
660,2015-04-14,-0.012206299835044288
661,2015-04-15,-0.006780792077299536
662,2015-04-16,-0.012872393836983909
663,2015-04-17,0.015094253924368584
664,2015-04-20,-0.006319084627009142
665,2015-04-21,-0.0038173009365725097
666,2015-04-22,-0.01134002005967405
667,2015-04-23,-0.006054036385125583
668,2015-04-24,-0.005922154661590184
669,2015-04-27,-0.019837051296596186
670,2015-04-28,-0.0016192661718004153
671,2015-04-29,0.013391757631666001
672,2015-04-30,0.02446605215440667
673,2015-05-01,0.000796469029592739
674,2015-05-04,0.01889483633810274
675,2015-05-05,-0.004404215584943305
676,2015-05-06,-0.0032749333347488196
677,2015-05-07,-0.0031211524310776895
678,2015-05-08,-0.019336793069469005
679,2015-05-11,0.0191722517280859
680,2015-05-12,-0.0053458416645699725
681,2015-05-13,0.001388705420901859
682,2015-05-14,-0.01179905670179382
683,2015-05-15,-0.0043894255334138155
684,2015-05-18,0.011385955823250082
685,2015-05-19,0.0018243640519022275
686,2015-05-20,0.004397937085531822
687,2015-05-21,0.004050121606732793
688,2015-05-22,0.008963682105502802
689,2015-05-25,
690,2015-05-26,
691,2015-05-27,0.006930736479263899
692,2015-05-28,0.0014811782800288054
693,2015-05-29,0.0031441623135135544
694,2015-06-01,-0.006298241572361807
695,2015-06-02,-0.008374886370271728
696,2015-06-03,-0.009216950070379815
697,2015-06-04,0.010967511492645965
698,2015-06-05,0.005011905812402517
699,2015-06-08,-0.012032613741158382
700,2015-06-09,-0.008878081988723308
701,2015-06-10,0.002033472288585081
702,2015-06-11,0.013006334039928236
703,2015-06-12,-0.013070825204660963
704,2015-06-15,-0.001710533102771583
705,2015-06-16,0.0030317713917480393
706,2015-06-17,-0.0034194684759532024
707,2015-06-18,-0.017636681495407647
708,2015-06-19,0.015728314833404422
709,2015-06-22,-0.001749838424455863
710,2015-06-23,0.0025912624223194403
711,2015-06-24,-0.0009385569567716967
712,2015-06-25,0.008383359861585227
713,2015-06-26,0.0025333924111257122
714,2015-06-29,0.0057484270324121844
715,2015-06-30,-0.00950270312932422
716,2015-07-01,0.005226464802926545
717,2015-07-02,-0.005097880515749109
718,2015-07-03,
719,2015-07-06,
720,2015-07-07,0.014236576251776656
721,2015-07-08,0.012892555259854888
722,2015-07-09,-0.005865119452397982
723,2015-07-10,-0.009255272120104463
724,2015-07-13,-0.010325157641553728
725,2015-07-14,-0.00988780701990355
726,2015-07-15,0.010649252534025155
727,2015-07-16,-0.006075951952355885
728,2015-07-17,0.018180881780145874
729,2015-07-20,0.006496165759989125
730,2015-07-21,-0.012467270867558389
731,2015-07-22,0.01585473428859485
732,2015-07-23,0.01935722714059307
733,2015-07-24,0.013300480213285892
734,2015-07-27,0.0077174263560801926
735,2015-07-28,0.011288841532602678
736,2015-07-29,-0.018826114758035084
737,2015-07-30,0.011581527577992023
738,2015-07-31,0.011272878841482425
739,2015-08-03,0.011930426638735891
740,2015-08-04,0.005955496064348864
741,2015-08-05,0.005490333868606978
742,2015-08-06,0.022674137686798046
743,2015-08-07,-0.011357833643447446
744,2015-08-10,-0.016633707314339663
745,2015-08-11,0.011091322413242954
746,2015-08-12,-0.01034230186658558
747,2015-08-13,0.01207937746747434
748,2015-08-14,-0.014963301600379175
749,2015-08-17,0.002970313489789822
750,2015-08-18,-0.003028076890914999
751,2015-08-19,0.01142968045500381
752,2015-08-20,-0.011602990680740888
753,2015-08-21,0.010145660194644135
754,2015-08-24,0.01614013394528624
755,2015-08-25,-0.002338193895752072
756,2015-08-26,0.02443392808220457
757,2015-08-27,-0.02322189213649173
758,2015-08-28,0.012290704433730593
759,2015-08-31,0.007429619449490055
760,2015-09-01,0.013960539949821715
761,2015-09-02,0.018191152608775685
762,2015-09-03,0.00419030438982082
763,2015-09-04,0.014489941514197469
764,2015-09-07,
765,2015-09-08,
766,2015-09-09,-0.004764357994184731
767,2015-09-10,0.01796432009196902
768,2015-09-11,0.00439595246592428
