Date,Open,High,Low,Close,Adj Close,Volume
2017-09-25,75.500000,75.500000,73.629997,74.230003,74.073746,447100
2017-09-26,74.070000,74.669998,72.900002,74.300003,74.143600,959300
2017-09-27,75.129997,75.480003,73.260002,73.480003,73.325325,658600
2017-09-28,73.110001,74.160004,72.809998,73.400002,73.400002,561500
2017-09-29,73.480003,75.650002,73.059998,75.000000,75.000000,888700
2017-10-02,75.760002,77.559998,75.000000,75.639999,75.639999,982400
2017-10-03,76.190002,78.120003,75.750000,78.120003,78.120003,768600
2017-10-04,78.470001,79.279999,77.500000,78.910004,78.910004,555100
2017-10-05,79.529999,81.290001,79.070000,79.730003,79.730003,1105000
2017-10-06,79.500000,79.500000,77.610001,78.769997,78.769997,747100
2017-10-09,78.589996,79.050003,77.610001,78.849998,78.849998,375600
2017-10-10,79.449997,79.650002,78.080002,78.879997,78.879997,436300
2017-10-11,79.570000,79.570000,77.949997,78.349998,78.349998,669600
2017-10-12,78.349998,78.349998,78.349998,78.349998,78.349998,0
2017-10-13,78.910004,79.150002,77.389999,78.400002,78.400002,2347200
2017-10-16,78.230003,79.489998,77.779999,78.870003,78.870003,896800
2017-10-17,78.779999,79.580002,77.110001,77.129997,77.129997,805900
2017-10-18,77.519997,78.989998,76.510002,78.559998,78.559998,899700
2017-10-19,78.010002,78.610001,77.389999,77.779999,77.779999,836500
2017-10-20,78.160004,78.480003,76.410004,76.410004,76.410004,684900
2017-10-23,76.419998,77.230003,75.139999,76.160004,76.160004,818500
