Date,Open,High,Low,Close,Adj Close,Volume
2017-09-25,23.950001,23.950001,22.750000,22.850000,22.850000,1538800
2017-09-26,22.940001,23.340000,22.350000,22.600000,22.600000,854600
2017-09-27,22.740000,22.809999,22.030001,22.110001,22.110001,632800
2017-09-28,22.110001,22.580000,21.950001,22.100000,22.100000,548900
2017-09-29,22.400000,23.250000,22.400000,22.500000,22.500000,761300
2017-10-02,22.840000,22.990000,22.540001,22.850000,22.850000,476900
2017-10-03,22.940001,23.610001,22.940001,23.100000,23.100000,607300
2017-10-04,23.230000,24.219999,22.930000,23.950001,23.950001,1299000
2017-10-05,24.010000,24.480000,23.969999,24.150000,24.150000,862500
2017-10-06,24.150000,24.150000,23.510000,23.670000,23.670000,660300
2017-10-09,23.790001,24.030001,23.270000,23.879999,23.879999,462700
2017-10-10,24.139999,24.290001,23.850000,24.000000,24.000000,448800
2017-10-11,23.990000,24.450001,23.910000,24.320000,24.320000,385900
2017-10-12,24.320000,24.320000,24.320000,24.320000,24.320000,0
2017-10-13,24.410000,24.900000,24.170000,24.240000,24.240000,391200
2017-10-16,24.350000,24.480000,24.080000,24.080000,24.080000,494100
2017-10-17,24.080000,24.139999,23.049999,23.330000,23.330000,854400
2017-10-18,23.510000,23.770000,22.840000,23.000000,23.000000,710600
2017-10-19,22.990000,23.000000,22.570000,22.790001,22.790001,568200
2017-10-20,22.670000,23.049999,22.600000,22.600000,22.600000,940500
2017-10-23,22.610001,23.080000,22.530001,22.700001,22.700001,421200
